565,Kathy Harris,douglas30@yahoo.com,Pt7XM!u9J@,784,Intermediate Biology,31654822232467,Biology,543,BIO312,5815,1,591,0
566,Steven Moore,richard83@mills.biz,_3UWYvGd)m,727,Intermediate Software Engineering,47826958162400,Software Engineering,789,SOF266,6802,0,332,0
567,Bridget Sanchez,tdean@gonzalez-black.biz,&1SJzrjw&!,53,Advanced Computer Science,52819507767402,Computer Science,16,COM224,4330,1,189,0
568,Austin Pitts,william01@perkins.com,z36diIea)T,64,Intermediate Software Engineering,52381065934817,Software Engineering,196,SOF151,2975,0,227,1
569,David Wong,leerobin@berg.com,_q0ULAqbT5,270,Advanced Biochemistry,47765438470651,Biochemistry,181,BIO331,8245,1,639,1
570,Gail Glenn,tapiajeremy@stevens.info,m*L4rEhSkd,500,Intro to Software Engineering,34869192253007,Software Engineering,122,SOF168,4075,1,912,0
571,Kimberly Kaiser,elizabeth41@yahoo.com,Ba^0RC+q$f,663,Advanced Molecular Biology,43611628532101,Molecular Biology,132,MOL151,2637,0,149,1
572,Brian Carpenter,batespamela@evans.com,M)AYFZ0u)1,650,Intro to Biology,65055648674376,Biology,990,BIO324,1471,1,432,1
573,Laura Meyer,robertlindsey@hotmail.com,o2^QkIM8!2,916,Advanced Biochemistry,82818049385276,Biochemistry,180,BIO393,7660,1,906,1
574,Christopher Price,vwoods@burns.biz,AO5FV6ymO@,519,Advanced Physics,70322421970287,Physics,427,PHY135,4990,0,993,1
575,Ryan Walters,nmorgan@santana-bond.com,@AG5(DErr(,742,Advanced Computer Science,66271801378471,Computer Science,370,COM110,6698,1,534,0
576,Donald Ellis,qcollier@jones.com,_FZ0HTp9YM,744,Intro to Biology,36285595142530,Biology,436,BIO156,9562,1,957,1
577,Elizabeth Clarke,russell32@burke.com,LaNK3BLC*4,654,Advanced Software Engineering,34270722353075,Software Engineering,35,SOF252,5377,1,322,0
578,Larry Sullivan,amandamedina@hotmail.com,^srYKiPhR0,433,Intro to Biology,12917283993232,Biology,138,BIO230,666,0,401,0
579,Teresa Bartlett,daniel42@davis.com,!9stqYhQqe,518,Intermediate Biology,51433398532411,Biology,790,BIO299,5062,1,597,1
580,Amanda Bradley,xhuerta@hotmail.com,j6Re823!$+,348,Advanced Enviornmental Science,73548867319207,Enviornmental Science,133,ENV264,4751,1,34,0
581,Shawn Conrad,bporter@yahoo.com,we9*8I4l%#,571,Intermediate Computer Science,27101302771564,Computer Science,549,COM242,9270,1,138,0
582,Joshua Lester,torresamy@yahoo.com,%4gT5kh070,789,Intro to Data Analytics,21682726684793,Data Analytics,677,DAT367,7626,0,525,1
583,Erik Stanley,pharrington@moore.com,a^nq99VxiG,163,Intermediate Enviornmental Science,26556267284767,Enviornmental Science,182,ENV371,2153,0,6,1
584,Nicholas Nguyen,brenda57@yahoo.com,)_OPYUVqS1,919,Advanced Biochemistry,56421186988437,Biochemistry,911,BIO249,5286,0,599,0
585,Kathleen Lynch,suzanne63@davis.com,szp+ZQJ6*9,300,Intermediate Physics,19583729093677,Physics,27,PHY197,158,0,539,1
586,Bailey Sims,nicolecarpenter@perkins.com,Sn^7XqlLcF,880,Intermediate Math,50924480867118,Math,789,MAT126,2795,1,907,1
587,Sarah Floyd,alisonmahoney@ellison.com,(8*XuOkJVF,65,Intro to Chemistry,49622752415585,Chemistry,434,CHE314,282,1,310,1
588,Sherry Fisher,roberthiggins@hotmail.com,_1RmFEcUj6,68,Advanced Math,81766766205336,Math,768,MAT368,2350,0,131,0
589,April Kent,wrightrichard@gmail.com,@z@Ocfg784,792,Advanced Biochemistry,23124021651815,Biochemistry,998,BIO169,2189,1,664,1
590,Felicia Sanders,qmiller@gmail.com,aDc3yF1w+^,993,Intermediate Data Analytics,83125724013623,Data Analytics,97,DAT103,8482,1,691,0
591,John Stout,christopher42@yahoo.com,0&!3Ew9t$y,792,Intro to Biochemistry,49672810753467,Biochemistry,287,BIO287,373,0,852,1
592,Nicholas Harris,mrodriguez@holmes.com,gPdpCEjU^1,397,Advanced Data Analytics,23473087549294,Data Analytics,278,DAT235,3097,1,448,0
593,Crystal Andrews,tracy83@yahoo.com,M1M*$XxK^C,947,Intro to Computer Science,88313159990112,Computer Science,464,COM209,4266,0,82,0
594,Annette Newton,dhall@pena.com,Y^0YiYQd$O,666,Intro to Computer Science,21410057361399,Computer Science,451,COM159,5477,1,512,0
595,Rhonda Quinn,margaretprice@hotmail.com,QCCqI8Yf^8,529,Intro to Chemistry,57638860955865,Chemistry,544,CHE237,2830,0,360,0
596,Susan Morris,natalie21@lyons.com,+k%)5_ZeOP,5,Advanced Biology,13433356831029,Biology,464,BIO218,7080,1,844,0
597,Amy Smith,gregory38@gmail.com,Pa1UdCvPk(,305,Advanced Software Engineering,63429590624519,Software Engineering,80,SOF158,3552,1,730,0
598,Jared Foster,nguyentodd@yahoo.com,k5NM_Taw+O,837,Intermediate Math,68531385312964,Math,122,MAT183,6097,1,211,0
599,Matthew Morrow,stacey56@fitzpatrick-delacruz.com,Nz6CZyiz)z,966,Advanced Biochemistry,35731976265255,Biochemistry,32,BIO175,345,1,192,0
600,Stephanie Garrett,victor35@hotmail.com,i%W8OCOoby,771,Advanced Data Analytics,57036316172932,Data Analytics,562,DAT135,6099,0,566,1
601,Michelle Watson,danielbrown@parker.net,C65pSssF&x,237,Intermediate Physics,64236791171079,Physics,406,PHY278,7817,1,681,0
602,Shane Hunt,sbenson@gmail.com,)twsxAM*h5,711,Intermediate Chemistry,89159315041147,Chemistry,763,CHE243,3429,1,698,0
603,Cristina Hammond,sullivanjennifer@rodriguez.biz,V(F6Lroasr,367,Advanced Biochemistry,78072321477815,Biochemistry,93,BIO161,212,0,489,1
604,Jackie Mitchell,keithwerner@cooley-duran.com,g3O_6n+)$O,947,Advanced Physics,89851688685508,Physics,751,PHY256,3781,1,907,1
605,Alison Martinez,angela97@yahoo.com,)9shRDY@Fq,783,Advanced Biology,83108199537469,Biology,129,BIO257,1563,1,193,0
606,Marie Harris,dale77@walker.biz,+Zf35Wp*!b,529,Intro to Computer Science,62577470219087,Computer Science,369,COM148,2520,1,974,0
607,Kaitlin Thomas,maria08@wade.biz,#j7EecnpW8,104,Advanced Biology,48033462688682,Biology,999,BIO138,22,1,802,1
608,Edwin Porter,miguelsantiago@gmail.com,d7GQNX&F&z,214,Intermediate Biochemistry,86188307382158,Biochemistry,751,BIO159,6883,1,468,1
609,Autumn Barron,tprice@gmail.com,@aUrGsH1^1,556,Advanced Enviornmental Science,65677992393960,Enviornmental Science,756,ENV146,6685,0,381,0
610,Breanna Thomas,jacob68@gmail.com,uh1IIDCr_&,581,Advanced Chemistry,70626943685413,Chemistry,50,CHE140,466,1,63,0
611,Andrea Mitchell,valerieshaw@gmail.com,31F$Gf+e*b,345,Advanced Math,19042492648680,Math,24,MAT170,5044,0,263,1
612,Wayne Davenport,kristina69@flores.com,^gOi&WAFM4,257,Intermediate Biology,70551665408302,Biology,34,BIO306,4907,1,4,0
613,Kimberly Thornton,mcculloughkaren@gmail.com,^9YaCWlPgp,489,Intro to Software Engineering,51188518129034,Software Engineering,437,SOF349,3609,0,63,0
614,Deborah Patel,rebeccaharris@fleming.com,%(vF4lLg^3,172,Intermediate Data Analytics,36399377957494,Data Analytics,149,DAT209,8407,0,489,1
615,Gregory Payne,kelly13@gmail.com,_4CAczDV5),982,Advanced Biology,75853894509142,Biology,858,BIO108,5370,1,881,0
616,Lynn Jackson,josephgarcia@hotmail.com,_i+Au+Y0E5,202,Intro to Computer Science,84273990577530,Computer Science,571,COM250,5182,0,906,1
617,Michael Rodgers,allisonleon@chandler-alvarez.biz,WWPr4KzU+q,841,Advanced Molecular Biology,83830453170698,Molecular Biology,90,MOL273,9602,1,615,0
618,Michael Stone,obell@bernard.biz,1U%9DWBb^b,765,Intermediate Biology,59295787582934,Biology,189,BIO228,1928,1,612,1
619,Tina Reyes,xbaldwin@gmail.com,X%zQ3SptE7,546,Intermediate Biochemistry,86951450851987,Biochemistry,334,BIO195,5841,1,781,0
620,David Walker,jacobsnicholas@phelps.com,+Wx8On1kd0,794,Intermediate Data Analytics,32128290663855,Data Analytics,497,DAT249,2425,1,640,1
621,Nathan King,ewilliams@summers-little.com,V+JTeKbT_0,270,Advanced Chemistry,22017090276049,Chemistry,78,CHE392,4187,0,319,1
622,Ryan Rios,scott49@yahoo.com,Y$jQ0ynlWX,621,Intermediate Math,59387153257626,Math,656,MAT182,775,1,356,0
623,Jessica Ryan,kgregory@campbell.com,$DiB+NetJ3,315,Advanced Biology,49185194880088,Biology,698,BIO109,4421,0,924,0
624,Jennifer Thompson,ecook@lee.com,!elbH2fPE5,949,Intro to Chemistry,49901613774216,Chemistry,186,CHE315,7607,1,401,0
625,Heidi Summers,qsmith@gmail.com,%pE)Wjq!1n,181,Intro to Computer Science,61325786221543,Computer Science,8,COM242,4756,1,201,1
626,Kayla Harris,martinezchristopher@yahoo.com,v@4s_4cKKI,865,Advanced Enviornmental Science,71335204375793,Enviornmental Science,637,ENV211,6344,1,45,1
627,Edward Johnson,harrisamy@gmail.com,#0l6I8OlHQ,295,Intermediate Molecular Biology,85622557836176,Molecular Biology,175,MOL355,5043,0,26,1
628,Shane Nguyen,christopherbell@silva-tanner.info,@!1Ix@1&@b,578,Intermediate Biochemistry,36485317133066,Biochemistry,407,BIO106,3893,1,660,1
629,Richard Palmer,meyersjohnathan@hoffman-cruz.biz,#3_nUMrCH4,903,Advanced Computer Science,63586914253701,Computer Science,675,COM326,9332,1,600,1
630,Sonia Thompson,bbishop@reed.com,)w&dNJ2p6_,333,Intermediate Computer Science,41834377707633,Computer Science,232,COM294,4093,0,800,0
631,Andrea Anderson,moorecourtney@williams.com,Wm8Wki5GP_,730,Advanced Computer Science,18372083585405,Computer Science,286,COM358,3838,1,698,1
632,Tony Jones,snavarro@norris-perry.com,^IdIA5lc&2,447,Advanced Biochemistry,62419260373489,Biochemistry,646,BIO344,3938,1,548,0
633,Olivia Rice,qmeyer@yahoo.com,(T6YAx9hsM,696,Intermediate Biology,85499018754296,Biology,701,BIO388,9449,1,768,1
634,Samantha Rogers,perezmadison@roberson-taylor.info,_867NrHyC^,267,Advanced Molecular Biology,66430815899698,Molecular Biology,839,MOL205,2370,0,757,1
635,Stephanie Carroll,hahnmary@yahoo.com,6QQ%SFtY_+,238,Intro to Enviornmental Science,80036088132109,Enviornmental Science,296,ENV107,8850,0,743,1
636,Rachel Gutierrez,savannah23@acosta.com,!c93uRuf+#,462,Intermediate Software Engineering,77386753034948,Software Engineering,17,SOF120,6796,0,888,0
637,Grace Lopez,michael59@yahoo.com,B76hRDkv$S,171,Advanced Biochemistry,35978087933977,Biochemistry,773,BIO200,2406,1,857,0
638,Mr. Derrick Kelley MD,holly37@yahoo.com,&24VnDdSb^,110,Intermediate Biology,63648591207491,Biology,481,BIO311,2228,0,853,1
639,Bryan Mullins,murillogary@gill-dougherty.com,@0BfEB6auV,536,Intro to Data Analytics,45390799773557,Data Analytics,990,DAT229,1413,1,677,1
640,Mr. Shane Bailey III,nhuang@hotmail.com,&c6yoJmhgo,642,Intermediate Biology,15141739267205,Biology,966,BIO218,7426,1,32,0
641,James Bryant,cohenvictoria@hotmail.com,Q7f#)yJl(s,65,Advanced Chemistry,43218961217463,Chemistry,552,CHE356,5690,1,409,0
642,Jeffrey Fuentes,bushchristopher@carr-bishop.com,b0QHg^ms^3,605,Advanced Computer Science,50029450090938,Computer Science,317,COM128,395,0,256,0
643,Andrew Dawson,eddieferguson@bradley.biz,(26LJmUkVa,82,Intro to Enviornmental Science,76221940333822,Enviornmental Science,970,ENV187,7297,1,738,1
644,Tammy Nixon,pcraig@lopez.info,d4PbM)tk&9,809,Advanced Physics,14379790444021,Physics,623,PHY213,3820,1,217,1
645,Tracy Johnson,lmartinez@rose.com,VyKv1zLyN%,691,Intro to Biology,40712343332361,Biology,891,BIO155,7163,1,832,0
646,Gregory Marshall,jameswashington@yahoo.com,$0gJkbHw)7,27,Advanced Biology,81309919905406,Biology,521,BIO209,7185,0,718,0
647,Mallory Barnes,tracymaxwell@mclaughlin.com,0zsxEW)w(),216,Intermediate Biochemistry,13796219360723,Biochemistry,154,BIO390,6730,0,91,0
648,Bradley Howard,cheryl24@hotmail.com,5zp4XgBt@m,301,Intro to Chemistry,28284052097689,Chemistry,938,CHE258,2586,1,324,0
649,Joel Wilcox,timothypowell@smith-bennett.com,Iw5K%tCOR!,817,Intro to Biochemistry,76318957161339,Biochemistry,641,BIO131,4957,0,520,0
650,Mrs. Alicia Rivera,diazchristine@gmail.com,Yx7oEjnvq*,745,Advanced Physics,55234687770466,Physics,931,PHY275,9111,0,517,0
651,Andrew Lindsey,cwilliams@hotmail.com,a26wWNie%F,734,Advanced Chemistry,49572882552643,Chemistry,129,CHE187,2631,0,953,0
652,Crystal Phillips,piercecarol@griffin.com,oIo(ZFdK*1,618,Intro to Chemistry,17404491569113,Chemistry,842,CHE279,4190,1,676,1
653,Christopher Stevens,kevin10@fitzgerald.net,b8#SUvpk_$,827,Intro to Chemistry,55176326713181,Chemistry,999,CHE139,9427,0,366,1
654,Kenneth Smith,browningshawn@marshall.org,R_$0%OwnJ7,534,Advanced Math,43834339780130,Math,461,MAT274,8540,1,285,0
655,George Lopez,paul04@hotmail.com,n@1zS4Ap9&,939,Intermediate Data Analytics,25663610638711,Data Analytics,827,DAT247,4363,0,223,1
656,Mark Jones,pclark@hotmail.com,*6gJjD@F#c,885,Intermediate Biochemistry,41976137412063,Biochemistry,719,BIO332,6660,0,815,1
657,Matthew Smith,raven99@nichols.net,#M(6cOgh%A,104,Intro to Enviornmental Science,38962665098065,Enviornmental Science,624,ENV155,2029,1,316,1
658,Sydney Jones,sonyamartinez@gmail.com,2aLKEGX@(6,162,Intermediate Math,50393360223517,Math,367,MAT372,2446,1,85,0
659,Erin Johnson,jeffreymorales@bush.com,fxV@S%dL#2,684,Advanced Molecular Biology,43564198038107,Molecular Biology,343,MOL266,7371,0,454,1
660,Joseph Hoffman,lisa28@hotmail.com,_5iTr#U4m6,644,Advanced Software Engineering,89499513596324,Software Engineering,798,SOF134,5044,1,609,1
661,Sharon Robles,edavis@yahoo.com,56GBRPUd&&,648,Advanced Biochemistry,38777992434632,Biochemistry,84,BIO170,2683,0,690,0
662,Taylor Robinson,tchambers@hotmail.com,F)x0XpoZU!,420,Intro to Software Engineering,19122783335168,Software Engineering,578,SOF147,162,0,570,0
663,Anthony Wilson,katiewyatt@carroll.com,$j18PBGx%1,103,Intro to Molecular Biology,72216721093489,Molecular Biology,774,MOL343,5507,1,44,1
664,Andrea Gutierrez,brooksmark@hotmail.com,rk8DK%ks#P,576,Intro to Molecular Biology,88360787459735,Molecular Biology,21,MOL341,1493,1,475,1
665,Stephanie Perez,shannondaniel@yahoo.com,BW)D3Oth%z,49,Advanced Molecular Biology,48064826361515,Molecular Biology,651,MOL268,2794,0,157,1
666,Marissa Frye,emilylane@gmail.com,0!5Obt26gW,457,Intro to Biology,79495053491971,Biology,504,BIO208,2724,0,346,0
667,Peter Brown,rdouglas@gmail.com,*20Swpk3d),537,Intro to Computer Science,72353894383815,Computer Science,196,COM253,1177,0,565,1
668,Paul Santos,annawarren@gmail.com,$)2G(rjE^m,643,Advanced Data Analytics,60099426254441,Data Analytics,300,DAT351,364,0,920,1
669,Melvin Hawkins,smithchristopher@johnson.info,t)2Upl%szL,189,Intro to Physics,65668036238732,Physics,43,PHY260,2645,0,820,0
670,Caitlyn Allen,daviscrystal@hahn.com,dD)VM5Mer*,804,Advanced Software Engineering,32334335267154,Software Engineering,548,SOF131,5308,0,257,1
671,Jordan Martin,bentontaylor@yahoo.com,!3JiGuFbbQ,600,Intro to Chemistry,45051831568329,Chemistry,27,CHE332,9698,1,618,1
672,Dawn Rosario,igarcia@odom.com,A9JSUYLx%S,238,Advanced Physics,58054050252308,Physics,154,PHY144,9992,0,938,0
673,Jennifer Nguyen,gentryanna@yahoo.com,7BS(QV8d_*,626,Advanced Software Engineering,18702237537788,Software Engineering,218,SOF226,9164,1,650,0
674,Michael Turner,kevin85@hotmail.com,M5lK@)zE#r,868,Advanced Biochemistry,89218303348626,Biochemistry,442,BIO131,8967,0,297,0
675,Damon Bishop,april23@gmail.com,1ox#+GN$%5,809,Intro to Math,33481413694103,Math,424,MAT222,6880,1,800,1
676,Peggy Goodwin,lopezsamuel@schneider.com,49T*Kony#4,488,Intermediate Biochemistry,87400257691514,Biochemistry,524,BIO329,86,0,435,1
677,Jennifer Thompson,hilljoseph@barrett.com,_KbOpvRq6j,521,Intermediate Computer Science,67397233648150,Computer Science,398,COM172,8587,0,153,0
678,Tiffany Salazar,fboyd@yahoo.com,J4ILAZ*$_s,837,Advanced Software Engineering,47930985253208,Software Engineering,666,SOF377,6087,1,649,0
679,Nicholas White,krystal85@hotmail.com,tg92G8jm$8,93,Advanced Computer Science,26895264901850,Computer Science,53,COM177,9510,1,404,1
680,Jordan Mitchell,ygregory@yahoo.com,+d^D(Qi+a9,764,Intro to Enviornmental Science,76349884672466,Enviornmental Science,905,ENV322,4340,0,632,1
681,Jeremiah Dawson,hodgescaleb@yahoo.com,_7hPdeDV0T,327,Advanced Software Engineering,87725681518436,Software Engineering,916,SOF318,9088,1,774,0
682,Betty Lopez,lmolina@rubio.com,%Z!kaCOu3h,647,Intro to Enviornmental Science,55021646032280,Enviornmental Science,817,ENV393,6468,1,829,0
683,Ashley Preston,jimphillips@gmail.com,&2O5ek+bc0,997,Intro to Molecular Biology,86633015429579,Molecular Biology,711,MOL172,9202,1,755,1
684,Johnathan Mcclain,jeremiahstephenson@gmail.com,iP5Z9Vib@M,102,Intro to Software Engineering,75991134341460,Software Engineering,960,SOF238,1636,1,545,0
685,Emily Gonzalez,juarezjason@perez.com,&TEzgi)519,183,Intermediate Biochemistry,22719152234692,Biochemistry,396,BIO386,1409,0,157,1
686,Chase Garcia,nnichols@whitney-bautista.com,W!7U)slfPC,24,Intermediate Enviornmental Science,85826671607008,Enviornmental Science,61,ENV223,1528,0,638,1
687,Julian Davis,adrian13@forbes.com,!0Ahk%f01B,203,Intro to Math,27392400465627,Math,830,MAT315,9991,1,66,1
688,Eric Carter,byrdmargaret@michael-rivers.com,_Igh*X&as1,135,Advanced Physics,59445299679554,Physics,350,PHY355,1822,0,315,0
689,Jim Smith PhD,grantlopez@wells.com,#!6*zQLus5,450,Intro to Enviornmental Science,61045919869957,Enviornmental Science,746,ENV181,9924,1,866,0
690,Matthew Davis,jenniferthompson@rose-morrison.com,Vz0C#8Llpy,205,Intermediate Computer Science,47895861760733,Computer Science,910,COM130,7599,0,191,0
691,Aaron Pearson,daniel37@yahoo.com,)1u3P*dDW^,1,Intermediate Biology,54230853855386,Biology,94,BIO250,1244,1,95,1
692,Brenda Newton DVM,brandoncollins@hotmail.com,mcZ5itVe#W,231,Intro to Physics,62870891324506,Physics,551,PHY125,7557,0,724,0
693,Brian Reynolds,nancysmith@griffin-johnson.com,f+D8)jfW#9,960,Intro to Math,62032341599017,Math,792,MAT311,3137,1,128,1
694,Debra Bailey,alexis93@barker.biz,!#2Z@G!zBI,718,Advanced Computer Science,44045070722598,Computer Science,281,COM388,7073,0,478,0
695,Margaret Gray,laurenmartin@gmail.com,#27DkAAF!q,174,Intermediate Data Analytics,23436349584128,Data Analytics,973,DAT296,9917,0,680,1
696,Desiree Smith,mariascott@hall.com,_%Lx8G5sq2,633,Intro to Chemistry,61057353869881,Chemistry,23,CHE318,6760,0,766,1
697,Michael Fernandez,powellmark@wright-stevens.biz,#kGH$Z)rJ5,12,Intermediate Chemistry,42554439086596,Chemistry,228,CHE297,3695,0,217,1
698,Roger Lopez PhD,salinasautumn@hotmail.com,@6DR5FdbjG,71,Intermediate Software Engineering,59897455744236,Software Engineering,5,SOF249,5520,0,574,0
699,Mikayla Thomas,candice73@diaz-brown.com,#$7XHK^s+1,821,Intro to Computer Science,54462195040956,Computer Science,618,COM312,9576,1,755,0
700,Diane Burton,gwilliams@hotmail.com,2s8WLDwa%),795,Intro to Biochemistry,64915190359972,Biochemistry,199,BIO300,7198,1,403,0
701,Jacqueline Norton,ronnieortiz@nolan.com,u$387PWj%T,799,Intro to Computer Science,75331530484583,Computer Science,256,COM168,8976,1,59,1
702,Steven Oliver,smithkiara@moore.com,5%0!tB5hSI,263,Advanced Physics,52761425252380,Physics,55,PHY337,827,0,114,0
703,Danielle Wright,phillip86@kemp.com,OC)I4XmHwO,620,Advanced Biochemistry,28001513153694,Biochemistry,268,BIO247,8977,1,449,0
704,Charles Myers,sheilabarnett@hotmail.com,c7Pvp3ox!5,521,Intermediate Data Analytics,69312310975247,Data Analytics,452,DAT394,2722,0,751,0
705,Jessica Butler,taylor75@hernandez.org,)5wyF)Nbjw,445,Intermediate Chemistry,80971525065488,Chemistry,396,CHE339,1032,0,931,1
706,Alejandro Moreno,llarson@miller-velez.com,$)k73TGyaX,689,Intro to Enviornmental Science,79362424888792,Enviornmental Science,947,ENV112,8689,0,568,0
707,Barbara Ferrell MD,cmiller@gmail.com,j77#MUwU$^,581,Intro to Biology,43728481998854,Biology,691,BIO371,7482,1,990,0
708,Dr. Pamela Snyder,hblackwell@gmail.com,3lYvOzar$*,998,Advanced Software Engineering,28549470915713,Software Engineering,844,SOF154,6011,1,754,1
709,John Jackson,gregorychristensen@yahoo.com,#_9c1KusWo,750,Advanced Software Engineering,57022113022435,Software Engineering,960,SOF293,1903,1,725,0
710,Stephanie Cohen,cindyparker@gmail.com,8m&e9(2w!T,224,Intermediate Biochemistry,40719439897973,Biochemistry,546,BIO248,7418,0,445,1
711,Roberto York,imyers@deleon.com,iQELdBiU$3,717,Intro to Biochemistry,29070457899905,Biochemistry,926,BIO138,3762,0,538,1
712,Clayton Mcdonald,joshua28@robbins.net,$f$f7(Woyz,483,Intro to Software Engineering,60732008649933,Software Engineering,418,SOF213,7402,0,608,0
713,Jeffrey Arellano III,mia58@hotmail.com,WaD^a0Qrea,26,Intro to Enviornmental Science,20942792702405,Enviornmental Science,335,ENV116,6643,1,669,0
714,George Cooper,deborah54@trevino.biz,rmDMCJ_8#1,478,Intro to Computer Science,84807211587508,Computer Science,696,COM109,1552,1,282,1
715,Steven Shaw,johnsonpatrick@yahoo.com,g$e0YRawKL,608,Intermediate Molecular Biology,31688778813564,Molecular Biology,108,MOL148,3411,0,335,0
716,Louis Li,qbrown@mahoney.com,$DAp0Ap&Co,454,Intro to Biochemistry,55409097409635,Biochemistry,219,BIO230,1210,1,227,0
717,John Byrd,allennatalie@hughes.org,q6byAI9o_K,838,Intermediate Chemistry,16212384461994,Chemistry,371,CHE390,9723,0,671,1
718,Christopher Ryan,nicolemartin@hotmail.com,&)e6Iuh!63,738,Intro to Enviornmental Science,54031609774854,Enviornmental Science,300,ENV133,8987,0,148,0
719,Gary Simmons,mcox@gmail.com,gm@JF*f#$1,80,Intermediate Math,24361419964047,Math,728,MAT328,2391,1,796,1
720,Brian Schneider,rebeccagrimes@gmail.com,$L2Sfth@d^,391,Advanced Chemistry,47329446807070,Chemistry,569,CHE198,3015,0,667,1
721,Mrs. Ashley Hart,wardkevin@hudson.com,*4BIaXrpqc,890,Advanced Chemistry,38430974106912,Chemistry,218,CHE198,7963,1,659,1
722,Theodore Blair,marywilliams@russell-reeves.com,)#yPOrJM+6,225,Intro to Computer Science,74583106806689,Computer Science,675,COM206,3868,1,843,1
723,Todd Kirk,kelseykennedy@hotmail.com,&2xGn4SWo4,265,Intermediate Physics,64296093101714,Physics,229,PHY385,1029,1,443,1
724,Samantha Diaz,wday@parker-luna.biz,VPwbSrRw@9,857,Intermediate Chemistry,80973909348063,Chemistry,288,CHE356,9680,1,96,1
725,Douglas Solis,oneillpaul@hotmail.com,a*J6N*fx8z,178,Intermediate Physics,21044177102032,Physics,538,PHY345,7346,0,555,0
726,Lisa Foster,leslie06@hotmail.com,56jCXCg6($,860,Intro to Enviornmental Science,13418997759260,Enviornmental Science,340,ENV334,3250,0,453,1
727,Dawn Montes,zmorrison@osborne.com,xS46kQQn$P,357,Intro to Biochemistry,12987161515734,Biochemistry,918,BIO136,6743,0,382,1
728,Daniel Hernandez,evan84@gmail.com,HN%ZT5XbpG,561,Advanced Data Analytics,14181438625867,Data Analytics,263,DAT364,562,0,162,0
729,Taylor Rogers,spencermelissa@cooper-russell.org,&FNBnNDgo8,580,Intermediate Data Analytics,48417608123129,Data Analytics,178,DAT125,5983,0,712,1
730,Christopher Sutton,greenmichael@santiago.org,B@DBRgai&2,546,Advanced Molecular Biology,21554069746474,Molecular Biology,479,MOL315,5829,1,588,0
731,James Parks,hernandezjeremy@browning-page.com,^9ToEAUqlo,642,Intro to Molecular Biology,82839758056006,Molecular Biology,905,MOL225,1902,0,312,1
732,Michael Larsen,eclark@yahoo.com,$m4*JF_pcF,468,Intermediate Molecular Biology,80559805904679,Molecular Biology,249,MOL230,1240,0,620,0
733,Joanna Cole,jenniferlloyd@gmail.com,wecSY&6v!8,37,Intro to Biochemistry,26636996440115,Biochemistry,24,BIO361,760,1,212,1
734,Lisa Cox,williamsnathan@yahoo.com,q$9SQtAbW_,246,Advanced Chemistry,33882645911811,Chemistry,49,CHE153,7281,1,468,1
735,Jennifer Simon,snyderkathryn@gmail.com,*tXqAyttT9,19,Intro to Biochemistry,24750331374700,Biochemistry,198,BIO315,3992,0,677,0
736,Jessica Turner,ellenmartinez@miller.com,8kEw$yej)7,83,Advanced Physics,32456078151008,Physics,207,PHY396,1857,1,984,1
737,Rebecca Paul,cindygarcia@williams.net,V(B1FlIT&7,853,Intro to Biology,66892613035032,Biology,885,BIO134,8070,1,395,0
738,Jason Pratt,mariegriffin@yahoo.com,(QEpVIxh$4,341,Advanced Molecular Biology,62745140344131,Molecular Biology,880,MOL399,2776,0,557,1
739,John Bryant,peterssarah@gmail.com,49J(xla*@6,505,Intermediate Computer Science,80084651235634,Computer Science,106,COM311,4263,1,898,0
740,Pamela Watson,lambertcody@hotmail.com,2!4vUAjiK7,932,Advanced Computer Science,59123330181896,Computer Science,922,COM142,6783,0,47,1
741,Robert Walsh,tiffany76@williams.com,!&h%9Oaffg,1,Intermediate Chemistry,48712110652225,Chemistry,196,CHE272,7253,1,430,0
742,Robert Wong,michael34@yahoo.com,*H3(ZLkqNG,283,Intro to Biochemistry,18080362605317,Biochemistry,814,BIO146,1503,1,853,1
743,Andrew Powell,haydenbutler@gmail.com,7%3Y2TnI7M,412,Intermediate Biology,48038295587645,Biology,818,BIO296,7692,1,989,0
744,April Martinez,cmitchell@gmail.com,_YKShGzNs3,869,Advanced Math,37297831835169,Math,757,MAT375,369,1,608,1
745,Ryan Mcdowell,marquezdiane@nguyen.com,&8hB)QckdT,614,Intermediate Physics,75651336979361,Physics,231,PHY268,4256,1,740,1
746,Bobby Atkinson,xking@gmail.com,y4awV7(H(5,621,Intermediate Enviornmental Science,33607159387451,Enviornmental Science,21,ENV114,1215,1,864,1
747,Grant Watson,timothygood@yahoo.com,Mq9)FuQs!B,643,Advanced Software Engineering,47302568296648,Software Engineering,542,SOF210,3774,1,399,1
748,Andrew Barrera,bwoods@gibson.biz,#+N6Jxis0B,62,Intro to Chemistry,60670131007834,Chemistry,720,CHE148,9859,1,258,0
749,Tina Lee,hjones@yahoo.com,s1D_$$!3%J,935,Advanced Enviornmental Science,22994590499551,Enviornmental Science,799,ENV197,472,0,170,1
750,Sergio Harris,riveraharry@yahoo.com,%7swPbjtQ7,953,Intro to Biology,43613171139374,Biology,388,BIO188,7678,0,822,0
751,Jeanette Guerrero,bmcclain@yahoo.com,tq2Sy^VlD&,629,Advanced Physics,44936906980351,Physics,604,PHY235,2299,0,633,1
752,Chad Williams,thomas75@gmail.com,Df0VrLhaV+,201,Intro to Biology,88242491815169,Biology,392,BIO240,3663,0,570,0
